UserId,ItemId
2145,1722 2726 288 2957 1804 1087 1474 1475 553 2770 2216 230 2413 1224 2193 692 2306 3148 2392 2782 876 954 2841 916 2533 2285 1531 677 2499 2405 1213 150 1879 1736 3189 251 1203 1741 1325 2312 1991 755 1045 1383 3100 3090 2435 2850 748 1748
2146,3090 1956 2411 1044 1242 1612 940 1410 2592 2773 2522 431 2081 2767 1697 2563 479 3013 1122 756 2570 1748 2343 94 1110 3196 1417 366 2184 625 991 2173 496 1811 948 1072 2111 192 1204 1728 1506 2532 2906 2428 1585 484 2320 1197 1438 3028
2147,2525 1200 2007 2971 706 471 2275 3092 2902 1365 1958 3237 2805 372 1755 1784 443 1000 2837 698 837 678 2173 1614 2380 2117 402 3142 2782 2193 2283 3176 3147 2350 655 1325 1318 2006 2124 1196 1474 2527 486 2099 3156 2661 830 1115 1761 2474
2148,1575 266 1034 294 2299 935 1923 3078 1942 471 865 1195 1539 167 589 2312 2757 1857 275 981 961 949 1324 28 2350 1410 2855 2958 1307 551 1770 719 1185 2022 2885 3083 1386 2664 2470 2351 1032 2270 98 1422 2537 2320 1200 1871 505 1673
2149,2514 3178 1348 2403 1835 494 1386 2940 88 412 1693 333 471 84 992 3026 3032 1575 2928 505 2770 2022 697 117 968 2179 1860 2092 2312 2222 2885 1956 2855 1189 496 2221 1336 2024 663 3078 1923 384 1407 181 3037 1034 1341 1092 945 2772
2150,2320 2350 1348 3209 2470 2855 1443 1200 1034 1060 1770 2652 1922 938 296 1737 2616 1465 266 100 1942 865 2127 987 470 1498 2602 2312 3078 2841 1923 1857 770 2299 1818 644 457 1575 609 596 1185 814 1102 1991 3236 748 2182 1241 706 1307
2151,3237 454 2541 2976 949 3236 1575 385 1941 2176 2805 1147 1193 1475 2616 609 471 3064 1213 1078 3052 770 3073 423 1800 561 2651 3022 1755 2111 2441 899 674 1245 1290 702 491 1357 1446 698 1804 957 2463 1371 1811 1137 706 1195 3229 2380
2152,702 1386 100 1722 2320 1197 2652 2179 2937 1465 2350 3091 2875 192 479 2351 2885 517 1748 803 1991 2022 2435 987 945 2688 865 868 1239 1106 2111 1318 3039 3241 1410 2274 3145 2343 2786 2616 2081 230 3148 2933 1185 1575 596 940 2963 1071
2153,865 1575 275 1200 2537 719 637 471 1474 505 1770 2312 2022 2661 783 3040 1386 465 443 1784 147 231 2726 2117 2885 698 1871 3031 2862 2940 1812 2455 454 2320 2971 706 1268 1197 2845 981 2470 2855 2946 1325 2024 1614 1861 2966 294 1684
2154,405 1575 677 856 2805 3150 2217 2810 1268 2431 2193 2474 266 651 1137 2651 1325 1034 1861 876 98 2866 714 1941 987 1386 2652 1896 1213 2726 2885 1770 2413 2022 776 337 458 1299 2164 2111 2225 3142 1432 319 829 1197 2380 1048 958 2957
2155,706 2173 2521 1119 471 1861 3142 384 231 1088 505 2350 1474 1781 2455 2971 751 1268 842 919 1720 2075 3186 335 2537 2444 13 2805 553 3220 1614 1635 115 2652 2385 2811 346 458 1846 571 1349 2638 964 593 2115 319 3077 2661 3079 1533
2156,1129 2316 1896 2811 2977 94 1154 2413 2395 1650 1956 1325 2799 2956 496 1110 1002 99 865 3241 142 981 2455 2250 119 1432 2767 3090 829 1884 692 1310 1942 2179 876 2164 394 43 1748 275 539 2696 1386 2351 1179 1299 2089 702 98 1975
2157,1474 2527 2537 1575 2940 3176 1868 1200 2178 676 2031 490 1195 471 1715 2652 697 358 2885 1185 1203 2455 865 231 783 2022 968 2845 3220 275 2351 637 3241 2470 2392 2661 486 25 2971 84 2312 706 1336 2174 976 2514 465 1672 2464 2014
2158,1034 2977 1184 1295 593 1195 589 1568 1349 2902 3223 486 2455 2521 1197 1720 714 1001 1673 2006 1307 2563 958 99 3068 2066 1931 1846 296 571 2651 1119 939 363 628 1452 1603 2865 402 1597 458 1082 585 2339 117 1655 213 1858 1298 2330
2159,2883 2488 1254 1964 423 2428 2551 1026 1292 1591 12 2705 2585 1936 2147 186 610 140 2470 2649 2790 1770 1268 2544 1129 2080 720 2945 2398 292 2626 2963 738 43 2932 3052 2987 1200 366 1432 937 2401 532 62 1199 2670 2713 603 1128 2802
2160,697 1020 1474 465 2351 2547 1770 637 2464 505 2470 1135 2031 84 2885 2661 3142 490 2823 1749 1302 2738 1443 2750 968 3181 2222 2359 2107 1800 1056 3041 3220 2862 719 3231 1715 380 384 2527 422 2977 1575 2611 2371 1430 1455 1369 1023 1465
2161,2320 1239 2541 1984 2380 2750 1558 1737 1200 1770 115 3237 2111 1213 2325 748 2932 1804 3049 3189 532 48 2934 2398 644 2133 1289 3236 280 1088 229 2387 1811 2551 1254 2428 2651 1348 385 3073 2805 907 1040 166 3257 2080 598 1197 1357 1137
2162,1154 319 1006 1088 358 231 2262 91 1200 825 155 1299 3210 2970 3220 3241 3142 1895 1195 335 1868 2217 865 490 1797 2889 2594 2306 1415 2537 239 443 3150 637 2089 1686 2129 1770 25 2652 829 2648 2455 1203 471 2470 2957 2413 710 1240
2163,2127 697 2855 1920 2940 457 2222 2651 2750 1942 2470 333 1348 770 1857 517 1213 1923 2464 2841 2726 2350 924 1693 272 2039 1195 1465 84 2031 2359 3022 3032 1756 706 2217 2831 1835 3078 991 2541 870 3202 427 1417 2198 957 2547 3142 663
2164,865 1386 2022 2320 2541 275 2726 1956 2885 1200 1868 1681 719 517 698 2464 1455 465 1185 702 2537 1770 1443 2351 1722 1575 100 2470 2179 1784 2652 2616 496 945 147 814 2024 637 3181 1474 1193 2350 1812 280 1465 2971 1567 1106 417 501
2165,115 100 1386 2616 2022 1567 1818 2937 2035 2472 1088 2551 423 1238 2541 2055 2932 1254 803 491 1486 2976 987 1591 3257 1446 521 229 3049 2147 3014 280 2044 748 3059 2585 1396 609 1983 1964 1371 2398 3175 2464 2227 2649 2790 1577 1800 1133
2166,2726 1956 1200 2541 2875 2464 1197 868 3130 1784 465 2351 1289 1443 945 3145 1245 1193 2478 2799 748 1297 147 1474 3059 470 3209 1195 1868 2212 2688 2537 1498 241 2087 1567 2932 2944 2841 1612 2750 609 1575 942 2649 532 2933 1942 1818 454
2167,1722 719 1197 702 1681 275 2470 2885 1185 2312 2855 1325 1804 1455 2217 100 1991 2875 706 698 2464 2115 1770 2841 1213 1156 2350 2179 714 2688 1307 2072 1976 938 3189 2339 868 2193 1871 1241 1475 1295 2810 1818 2499 2908 644 2616 876 1348
2168,2455 1197 471 2022 1386 1575 1200 443 865 277 170 2351 1868 1195 465 2537 2971 2706 1770 644 1034 2312 1130 3186 2902 770 2283 1348 2855 637 2812 745 2350 842 1474 3209 1505 457 384 2726 2411 2006 988 1242 2522 296 2541 1307 2291 402
2169,2937 1474 91 1200 1195 3241 3150 3220 2875 2111 3145 405 2499 755 987 1868 651 1117 505 1185 358 423 1129 241 2825 501 1289 1001 1991 3039 465 2163 454 1602 677 147 2799 1348 2537 1612 598 1975 3142 829 2696 719 734 2651 1941 471
2170,1861 1474 275 2392 505 2805 1868 1002 2193 1325 876 676 1770 2385 553 1684 1185 714 1224 2845 3040 2115 2306 3220 829 783 1154 2810 1755 1195 3031 1681 2977 1088 2320 294 905 2217 2726 1896 1203 2809 2117 741 3092 1873 2464 1383 471 2651
2171,2351 2350 2652 471 272 2841 702 465 192 2127 865 275 1430 1195 1474 1031 1737 1106 697 2937 2086 1200 2066 1184 2750 814 1784 1736 1505 1443 457 2757 945 1770 719 117 277 863 1194 3186 1290 2411 2807 1812 1560 1533 959 259 1567 1423
2172,2470 1956 2541 2652 2350 470 1371 14 3090 803 1060 1922 1498 266 1737 1770 272 1071 2616 748 987 2111 45 232 2875 255 1560 259 2361 1200 3233 2850 3059 3229 1920 1741 2258 2179 2464 296 3209 3241 1991 1443 2714 3236 168 1714 3022 1430
2173,1470 938 1241 2406 551 2724 1045 1956 2171 2866 431 3080 1539 2878 1305 2270 1299 1922 157 1024 91 3209 1991 2850 2435 856 987 3150 1386 324 1129 2550 2905 1758 2344 2396 2305 2546 435 809 2541 3089 2703 942 1845 2958 517 1575 311 961
2174,2602 1305 1733 908 266 2878 59 938 1572 936 2147 2830 935 983 2087 3083 1758 1923 2799 2163 1064 1141 2546 2721 3051 392 1310 1169 551 2171 3039 1638 3209 1828 1400 2350 2218 942 2820 1024 1276 2146 2486 1859 589 2344 2577 2850 2182 1453
2175,1861 1200 2392 2537 358 2971 1268 1088 231 1154 2455 3142 751 3147 384 3220 1203 1002 2196 490 2312 2217 319 1896 783 1325 553 1386 905 1269 706 1455 2262 1020 2297 2470 2306 2652 2811 3031 1784 2193 2631 443 2527 2320 1684 876 1873 2117
2176,2522 1575 2811 1896 625 1348 2411 2977 170 2592 1861 94 169 990 1585 847 2316 443 3196 1272 836 1154 277 2217 1195 3202 1728 1110 2767 496 192 2684 2631 2455 1386 2887 756 2885 79 2297 876 358 1706 3241 1474 479 405 1452 2044 2538
2177,1575 1307 307 2455 589 1923 1424 1325 745 706 2034 331 2855 2664 2514 2339 3041 1942 1430 2173 2706 259 3142 1324 2115 2651 2885 1857 2208 1386 3109 2351 865 1405 2831 2483 110 1343 33 496 46 863 1693 84 655 1573 162 2977 2602 2022
2178,2351 1197 938 231 2652 2464 1325 3241 3142 1200 2537 2115 2127 1307 1443 1295 987 968 2455 1755 714 2977 1224 945 1861 655 1195 1193 2339 2066 1156 1673 814 1614 2312 384 836 1800 2470 1405 319 491 117 1268 490 458 2392 277 1430 335
2179,1575 1336 2464 1185 231 1193 1474 2024 1681 505 2312 865 2022 2841 1455 719 714 2474 2144 1200 3032 2885 273 1348 1465 1889 358 1755 2299 1770 3142 1224 938 2470 2179 458 2392 750 655 2031 698 2351 697 706 2944 1896 1812 1956 2455 1197
2180,1386 1818 2616 2541 2937 2035 1920 748 2127 346 1443 1956 3209 1737 2875 214 942 2861 296 1498 2819 949 1643 1239 14 1567 1575 2471 2962 865 1060 1446 938 1784 1210 2841 2964 3241 1901 454 2157 1332 697 1034 1020 468 1922 1195 280 1193
2181,1034 2470 2885 2351 1386 1575 2652 958 294 266 644 465 1156 1573 1818 1046 479 517 296 3236 1195 2937 1812 2498 545 2726 1498 1031 1942 2977 2651 702 167 1200 748 981 471 2541 361 1307 1673 685 1529 470 938 3241 2805 745 945 1295
2182,1348 2964 251 1737 803 2320 3241 2081 868 853 1289 2933 1922 2850 2435 2770 2311 2835 2343 2802 2799 1748 761 645 225 1239 1237 230 852 926 2236 2182 2957 1470 1358 356 183 1117 1180 916 936 2874 1370 1315 523 2274 1086 3087 3250 2346
2183,2022 2726 2977 706 2937 100 2470 2855 192 2351 1195 2464 1443 3209 1956 644 1197 2541 170 275 856 2455 1289 865 1737 655 1452 2841 91 471 3241 1818 1020 1868 2962 1575 1533 346 2127 3142 1942 803 2616 2411 1474 988 296 468 521 987
2184,1034 277 2350 706 1307 465 296 1673 938 2885 170 2127 663 1575 2706 2066 1693 2464 2455 3142 117 2312 1195 2173 697 1706 545 1573 3209 1942 517 842 1922 217 770 1193 1349 3109 2320 2652 1292 1324 2750 2786 949 1857 2470 2339 417 856
2185,856 2262 1268 231 1386 1975 987 2841 2470 1224 1325 2474 1896 1861 2115 2546 1129 825 2350 2957 1317 1269 751 714 905 405 2196 358 335 2810 2022 2320 1964 2550 1088 553 2225 1432 1006 2305 1531 243 2351 458 2129 3210 2889 2651 2164 1770
2186,1268 2217 1575 2499 829 2182 677 3189 1055 2805 2651 598 590 651 1474 2380 1200 734 776 876 964 163 2809 2072 2225 1613 1868 3150 1770 865 582 3220 405 1547 1152 637 2470 2474 2417 2193 1684 3134 1804 3009 1362 755 1137 1520 358 719
2187,471 2351 13 2976 2384 2661 2031 346 486 2398 1197 2464 1218 2652 2527 2350 2757 2198 423 1443 1784 571 968 2514 2845 770 1770 783 2359 398 2841 1185 964 1656 2986 2726 517 2320 1812 1567 1720 644 938 919 1001 957 2807 865 1498 485
2188,3078 2312 865 2464 2602 1868 2024 1455 2940 496 719 2814 1200 1949 2030 968 3209 333 1681 2547 1185 697 573 505 2392 2031 1474 1386 898 494 417 3110 226 1352 465 2180 2022 231 1023 637 2514 2823 18 273 1923 2117 2007 1956 2193 1860
2189,865 1474 1195 1185 1200 1868 1575 719 637 3220 1681 1784 2537 454 2862 505 1455 2885 1770 1871 2652 1001 706 1386 2470 443 2661 938 1837 988 2022 1567 115 1197 2455 2350 2977 465 1533 2971 1020 964 2351 2173 2855 2466 2464 294 1977 170
2190,2320 2525 2474 783 2470 294 2283 2232 741 2022 1106 490 384 1567 2350 3118 1386 2115 588 1325 2885 402 2070 2466 2340 1268 1130 2464 100 2351 2007 1761 2688 1150 2312 372 869 358 2921 3186 960 465 1399 2902 1125 2555 714 1119 3147 1755
2191,192 1475 3039 1748 2428 677 1991 1239 1956 1371 2850 3189 3091 1575 2714 3250 1268 2874 526 958 2810 1034 1549 2179 1941 1117 532 2666 2211 969 553 2216 916 936 1306 168 1952 1183 98 1362 294 288 501 2533 2380 356 1213 853 1736 2193
2192,697 2445 706 505 1386 1575 1269 1189 259 1949 2568 2173 2039 1185 3078 845 1430 2651 1465 2536 471 2403 2549 1614 2174 384 1325 422 1197 1348 1474 702 655 457 639 1020 485 2351 313 3241 863 2622 1529 1531 1755 1194 1672 176 2312 719
2193,637 2971 1106 2726 1056 2351 2470 2295 426 706 294 1455 1681 2455 3147 2022 2977 2173 501 2350 845 1001 1635 1132 1761 2937 1958 1386 869 783 1057 2974 2688 1197 2283 3162 2521 465 1156 3187 538 1812 2845 1715 2551 2476 3145 48 2466 885
2194,465 2464 2022 2885 1443 2537 2750 489 1197 471 2350 1455 1193 1407 1533 1195 1956 14 167 2024 3231 486 1875 2460 637 1722 756 490 2845 3237 2031 384 115 2117 2754 48 964 2997 783 3040 1116 988 1318 3049 975 1156 1755 3035 1715 1239
2195,2320 2464 1200 1474 714 2855 1325 938 505 987 2022 100 1755 1386 719 465 454 655 1268 2474 865 1185 517 1770 1088 1681 1443 471 275 2652 2841 698 2977 644 280 1365 1197 1964 243 1868 335 3241 1224 2537 1195 1567 1193 319 3035 1129
2196,3178 2039 3078 2463 275 1348 2403 898 2144 1835 1185 427 2005 3032 494 2458 750 1200 2831 1193 2404 594 1860 2623 2622 18 365 3110 417 1455 1870 1397 1072 2179 2022 2706 273 1907 1092 871 2455 2833 1749 1586 716 1417 719 1341 1232 662
2197,1818 1078 3130 2012 1991 1737 238 1835 166 1443 296 470 2750 2343 2579 1722 3087 3233 2470 1034 1498 1922 987 2875 761 2339 1424 830 1770 3178 491 1198 945 2831 15 117 2108 3129 1013 1800 2347 1133 2035 1371 1923 1505 3229 2024 412 3037
2198,938 1325 714 655 3142 706 1317 1295 1197 2193 1405 2841 1857 1268 2959 2127 1195 294 1430 2351 2757 117 1474 2885 676 2385 2431 25 1224 1307 712 486 259 1386 1015 1896 3037 1734 741 825 384 697 1269 2661 2217 239 1094 1673 2066 2101
2199,1575 2537 2124 678 1474 976 384 505 783 2821 1325 2837 2392 522 2939 960 3156 3040 2833 676 2117 2902 2174 1409 2525 2966 1203 1799 92 3176 358 1593 2771 3220 2312 443 2463 1648 2710 2514 441 3035 1672 1196 3079 2474 1784 2275 2464 3237
2200,505 384 1681 588 1455 2115 2455 2174 2193 3237 1115 706 3035 3156 3186 1868 1092 655 1891 2392 830 2928 1474 3079 1765 2312 2845 2124 3142 3040 2464 960 170 2034 2921 837 1195 3031 2466 2006 1730 2024 1127 1307 2664 1861 458 2485 1268 1200
2201,1575 3189 1362 2958 981 2193 1034 1941 2320 1377 2299 405 712 2651 0 1957 163 1268 2810 1048 1325 2182 677 3089 958 231 2470 1861 1213 2576 553 1770 1480 876 2437 275 1804 294 1055 333 2312 3118 1852 544 1558 1976 441 714 1529 1200
2202,2431 856 319 2887 825 2631 1224 1575 505 2262 1317 1299 231 2196 836 2930 1002 3210 1006 2957 1596 1336 1325 25 1895 2474 2866 2889 2164 155 2413 119 1129 2129 358 905 2113 2885 714 2550 1432 1386 1269 1518 2470 2652 458 2546 613 2305
2203,1521 1298 2661 454 486 751 505 571 448 1861 1152 1048 590 397 283 334 35 346 2385 1268 2259 294 1575 1614 1218 2809 2696 1770 1594 3105 1613 1988 2380 2565 1802 3046 2544 733 2470 766 613 1026 2031 553 1556 783 115 384 1414 822
2204,1575 1185 2455 1868 1200 1474 1325 1455 443 384 637 277 2312 1871 2977 2885 1307 1614 2940 1770 1681 981 465 1156 714 1295 2117 2299 2115 167 938 3037 3186 2006 1386 457 1812 2971 2706 2514 2031 856 2066 3041 842 486 490 372 3220 333
2205,3229 2541 756 1956 2885 92 2514 3196 417 1200 1811 3013 1082 1411 94 2351 1268 2380 767 3199 1034 2030 2773 753 2805 712 1197 1072 277 2179 698 1993 828 2568 637 2754 255 2108 3101 2339 1800 3139 491 79 656 3221 1474 1048 1401 1000
2206,954 2959 1336 2631 1054 2887 714 2431 836 1596 751 629 2262 3194 2841 2297 1006 2392 1005 1240 1299 2129 91 905 1797 2779 1117 3201 2957 2113 2889 2648 1088 876 1964 655 3167 1755 244 2866 2316 2089 1104 1450 1415 2305 2940 2443 2594 2970
2207,751 2113 1054 91 319 1317 1117 905 1797 1896 1224 825 990 505 1861 1518 1975 2652 1154 2164 2594 1575 2959 1094 2957 2297 3210 155 244 239 2889 2631 2474 3142 2115 1268 2499 1415 2885 231 2866 2225 2841 829 337 335 331 3042 2351 1596
2208,1348 2885 2022 465 2602 1722 2652 358 1770 945 2179 1325 2754 490 3078 2940 3220 2306 3209 1470 2455 954 714 1455 1106 2193 856 157 59 1942 637 457 1922 1193 1203 2688 1784 454 3237 655 2971 1812 1239 2875 2956 2651 2299 294 255 3176
2209,100 2726 1386 2022 517 1818 2541 1714 1737 470 1956 987 2964 2616 1197 2649 1498 2428 1106 2933 2351 479 1371 702 2393 2111 1289 1060 1348 91 1612 2799 2825 1770 748 1200 1560 3145 501 945 532 1643 266 2963 596 720 1991 1879 241 1117
2210,1681 2351 2652 2726 1197 2024 698 1956 1770 231 2179 2541 2971 2299 2474 2455 3092 1443 938 697 3031 1812 2940 1348 1156 987 2841 457 1224 706 1648 814 2547 1949 2470 100 1942 1034 1857 147 981 2750 2392 3220 1106 856 756 1755 3142 988
2211,954 231 2474 2811 2115 358 2306 1299 2959 91 714 3210 2196 1054 2631 2305 655 1269 1154 1129 2550 1386 243 1268 2193 1861 629 2887 2217 2406 1895 458 1002 25 335 3150 1975 2957 3142 319 2362 2652 905 751 2885 829 1797 119 1596 2351
2212,1317 1975 319 1896 1224 825 2431 2115 2841 3210 1002 231 714 1006 1054 2930 2474 155 2262 751 2959 2089 458 505 629 2164 1299 2350 1336 2413 1268 1386 1240 1596 2885 2944 1686 2297 2464 2889 1443 1470 2726 1200 2957 2652 1015 905 1855 337
2213,2464 2022 1200 697 465 1770 2320 2885 2299 2940 2470 333 275 1455 2547 417 1956 1023 1034 702 457 517 1949 3078 2350 2351 1443 1812 2726 1681 1348 2855 1197 3181 1013 706 2031 3209 2541 1268 2841 2108 1800 2750 584 3142 259 2455 1474 609
2214,1697 2724 3236 307 266 1034 1770 2850 431 2111 2638 1144 1568 1348 2299 1575 971 958 526 1237 525 1386 2022 2958 2514 770 3089 969 702 748 1956 2824 3181 2498 594 3247 1073 2541 1336 2351 2464 1185 1377 589 2839 964 1195 259 1198 2937
2215,2537 1868 1200 1386 1185 465 1784 706 1474 471 2455 1770 505 2885 1455 1195 783 496 2726 3031 2855 2971 2661 1443 2823 976 3142 2039 2547 454 2320 3209 1218 3147 2470 333 1156 2024 1197 1949 845 3220 2117 1614 147 2527 231 457 3032 294
2216,2464 1465 1198 1023 702 2403 2380 750 865 756 898 2547 2022 2193 496 968 1268 1868 2351 2885 3229 1193 2805 2470 1956 505 2549 2651 1474 273 231 1218 2810 2724 427 1200 2814 2320 2833 465 719 945 1681 1417 1197 417 294 3248 712 2652
2217,1455 865 968 719 1185 496 1200 2547 3248 18 2814 3078 1352 2030 988 1786 417 2024 2117 2971 2013 1681 1657 2039 1386 3178 84 3032 1793 663 859 637 485 2463 2946 3015 1749 1949 756 1637 584 1023 2031 780 3110 2823 2455 1013 1260 1875
2218,2971 637 490 1567 454 443 115 1195 1001 2472 471 3220 2726 275 571 2455 147 515 2977 783 719 465 2555 2295 644 423 426 814 2885 988 2055 13 1770 2006 869 3223 2320 1113 3147 1399 1130 2537 3124 3049 2521 2750 1132 845 1651 1681
2219,2351 2115 2474 1224 2413 2855 2428 702 1722 2196 1991 358 2937 692 1348 405 1942 2179 335 905 1470 1129 319 714 876 1185 1681 1239 2866 1137 553 1200 2164 945 1156 243 3150 1054 677 1922 490 596 2805 1318 2147 1736 1498 1770 2193 1195
2220,275 865 2537 1681 1455 1722 2022 1386 2470 505 2455 2885 2117 2966 2350 100 3031 384 783 2464 2652 988 3092 2525 976 2312 2351 2474 981 2688 1197 465 1056 501 2902 1325 3040 1268 490 2937 1365 2295 2661 2466 1353 2946 2115 1119 2007 1958
2221,1575 231 2320 981 1722 181 1185 1681 1325 865 2007 719 2726 2115 714 92 489 1318 1755 294 2099 2754 1868 2380 698 505 2339 1455 2392 712 1386 1956 2782 2537 0 1348 2474 2629 266 146 1196 2350 2275 2525 830 655 2688 1474 2470 1167
2222,2958 1195 454 2006 100 908 115 1365 1614 170 486 3186 1130 497 786 865 1325 938 2521 1289 1915 1119 3237 1474 2638 1292 1533 3209 655 2838 954 275 1797 2398 3175 1115 964 2855 1572 2176 1597 2700 2944 3241 1076 292 637 1156 1185 294
2223,2115 2811 3241 2887 825 2631 1975 3142 1299 1154 1002 335 613 2305 1269 2196 319 1531 2866 2297 337 1006 2889 358 1797 2841 2546 1015 1686 2362 629 2594 155 829 2129 1895 2930 1005 2225 2470 1203 2413 1386 1450 1200 25 2385 243 1755 2885
2224,2977 1200 1896 714 2022 3241 1317 3142 458 1054 2470 471 706 676 981 637 2631 1871 2652 2464 987 2971 825 337 1975 2306 905 1185 358 836 2841 490 277 319 1455 1129 1681 402 2887 629 2921 2196 457 876 1117 1006 2866 2878 239 1432
2225,968 1949 333 2024 865 2039 2022 84 1023 719 494 3032 898 1034 1193 3078 770 756 1197 2885 1835 273 18 2299 2706 2030 2351 2831 3231 1455 2403 2455 2222 2034 3139 2144 2007 1307 663 2108 1417 471 662 1677 945 226 167 3013 417 750
2226,938 1922 1082 1197 2786 2952 814 72 1386 296 266 1942 1156 1305 1389 2179 479 2885 1295 2450 2602 631 2022 417 1573 170 2498 465 517 1706 2830 865 1060 2431 2994 1817 669 3209 1237 2147 1857 2706 1399 954 1643 2958 1443 91 103 1505
2227,358 505 1474 1896 2977 905 856 1861 2392 2514 938 1325 539 2196 458 2546 2297 471 2631 676 2113 865 714 25 2431 745 1154 847 490 1938 1054 3221 1006 2115 1195 1224 1002 1614 3220 2474 2970 2779 1450 2149 2855 613 2940 2306 496 2217
2228,865 1575 2724 981 1023 294 2549 117 2007 2464 1868 2222 1034 1922 3248 2536 259 697 1923 1386 3178 1197 2514 1198 2034 471 457 988 417 1637 266 412 505 2179 2022 2108 1835 2351 1505 496 663 1870 273 77 1200 1274 2403 494 1237 706
2229,2885 2022 863 2411 2350 259 122 2855 2351 2726 2470 2088 1197 2652 1194 2086 1430 422 465 3241 1200 3158 128 682 2127 655 1281 830 2002 1517 471 1189 1818 505 1474 2568 1575 1770 2182 457 2444 1195 1462 2962 275 2750 938 1034 1762 1348
2230,783 2726 2320 2022 762 2312 2651 1812 1770 2470 2030 2527 1861 1818 1513 2661 1369 1684 2283 1575 1116 1715 573 2855 1112 3246 2885 3220 92 1386 3041 1456 1455 3040 100 1348 945 1156 1409 2833 1056 644 2805 1135 2117 3118 1681 3209 2455 2299
2231,2022 2885 706 2805 465 2350 1197 505 3142 2726 2339 1325 2380 2312 2455 457 2652 1307 384 1268 1200 1034 2351 2537 2470 1614 702 2320 830 3241 2921 2514 712 2182 2977 3189 167 655 1156 517 1812 2299 170 1770 2902 714 1295 1185 2007 1861
2232,2144 1336 1889 1662 2047 157 1586 3078 3032 2190 1681 329 1628 2039 698 950 2087 2940 1575 2554 908 2024 2464 2403 231 275 588 2431 1718 1125 2866 1455 1474 750 719 1348 1956 147 362 1325 1386 2466 1506 505 865 2312 1127 333 2885 2115
