keyword,movieID
mutoh,42422 8157 193609 4388
fini,8158
zanuck,8158
wozencraft,3808 8158 67508 118702 7219 31617 90345 6141 724 26797 134881
sabatini,2924 8167 320 62970 3106 1395 852 2598 1161 26413 7108 971
atwill,54934 60756 46850 180263 52245 172585 33893 780 34148 114180 69069 50942 8641 8167 809 1704 77667 138396 2296 146244 3614 49647 107348 4355 6245 112552 47099 182823 1623 170 2408 1259 136471 1859 91470 5843 6963 8492 70545 8773 3010 4333 1791 8142 89862 930 64716 155812 46970 151653 167036 2718 105197 57843 94325 31114 139415 77800 5256 52952 5187 450 215 107780 70697 5601 1921 2353 3584 129229 33677 112460 26453 6188 2907 59141 2432 4697 73854 80549 163134 4603 4278 4175 1321 129354 96726 1193 65642 6882 7211 8915 97988 60074 7713 4039 8462 5250 46976
willy,1073 54934 8183 60756 46850 180263 52245 172585 33893 780 34148 114180 69069 50942 169 8641 809 1704 77667 138396 2296 146244 3614 49647 107348 4355 6245 47099 112552 170 1623 182823 2408 1259 136471 1859 91470 5843 6963 8492 70545 3010 1791 4333 8142 89862 930 64716 155812 46970 167036 151653 105197 2718 57843 94325 31114 139415 5256 77800 52952 450 215 5187 107780 5601 70697 1921 2353 129229 3584 33677 112460 2432 2907 4697 6188 59141 26453 80549 73854 163134 4603 455 4278 4175 1321 129354 96726 1193 65642 6882 8915 7211 60074 97988 4039 7713 5250
mizoguchi,152658 104129 8019 8188 8199 5959 8529 57499 102338 49276 3421 61026 5720 26413 68486 5786 98503 100882
ogai,8188
yahiro,8188
kinuyo,8188 8199 4629 98633 7844 419 27802
hanayagi,2775 136024 118880 77177 8188 89118 85885 26840 151763 27865 3894 8607 5570 6382 45666 6523 108090 55844 51709 151501 8093 142074 5818 3760 83601 48001 176371 27869 54648 3414 187595 122886 876 135216 182727 1210
kagawa,27186 86864 8188
queneau,8189
demongeot,341 4138 26693 8189 27801 328 105325 27176 4404 1323 7373 1998 26606 2992 61818 3355 109042 95519 137345 135534 3840 3664 74095 33644 69140 5539 73488 155064 1970 149350 100882 8815 193581 105540 56757
deschamps,120919 757 8189 861 7486 8670 145150 27523 32657 46855 3064 25782 6987 1348 146024 36931 2575 4278 48082 105246 1132 71453 3754 2865 121 5026 117545 29
huie,8190 109941 2625 158721 6909 73676 2582 67295 53121
ferzetti,8195
massari,176329 61236 8195 71464 27784 31427 91323 110127 184015 126548 90576 3046 92665 134783 180297
ebert,8196 6656 7245 80549 6302 6568 1256 7900 7091
mcbroom,8196 47491 144478 39715
riva,8197
dassas,173253 8197 8670 88069 1233 6987 44555 27878 5608 71108
matsutarô,7022 62662 84952 8199 3327 3660 2988 46559 3363
kawaguchi,27186 104129 8199 5959 8529 57499 102338 49276 3421 61026 5720 26413 68486 5786 98503 100882
hisakazu,573 99638 1156 8199 151781
auclair,5560 8207 4969 298 5782 1757 7134 5953 876
savini,8575 8371 8225 4565 102852 5507 102007 6280 5665 3298 104243 61350 3300 135532 44197 130634 112852 32017 170875 67923 4369 102716 86644
tallman,59126 8225 6433 136602 3987 8025 1395 4608 48872 714 2654 1004 735 381 320 2473 169180 5298 77561 7179 37477 6280 64969 4967 128991 52967 116411 96964 6786 4160 39444 3198 95377 2651 159415 1037 7831 2182 3731 2156 2313 79553 102088 51931 2643 6425 33815 65982 63515 27328 142056 65514 5710 3230 274 4053 2978 2212 128089 137 6789 6476 233 159403 965 7834 80478 4956 103865 30803 99917 6285 6611 7891 103366 6954 4373 2969 112580 62970 516 26614 32657 158956 171 3423 105211 1965 120919 5071 105746 132660 31610 1303 108729 2558 4849 5329 55241
cortez,1235 5504 8228
digges,8228
maurine,8232 25826 4395 4388
watkins,66090 90769 104339 3040 4898 78264 92422 4629 2043 6405 1623 1684 111663 52831 98633 611 8232 728 3918 3696 26453 25826 7844 419 8254 59295 3919 1984 7572 6116 27802 2950
newmeyer,3153 25752 31921 390 102590 8235 2681 2974 26467 4728 1676 27140 44238 63992 8196 34129 3617 1679 172 1870 176805 56336 98203 143969 8372 91104 101577 2394 78772 46337 5544 6927 1374 653 3385 72407 1372
einstein,252 92094 4563 8236 59295 2500 5222 6999 111800 27822 91974 283
rodd,54256 3952 5398 8238 2336 7894 164540 8720 3789 102735 6064 1793 112326 2085 7036 1327 96084 3959 5721 1950 4613 2529 4866 1333 4127 55110 27426 2740 6794 135216 26492
silvia,8239 8620 100306 26472
pinal,8239 8620 5063 936
francisco,2696 4381 53578 131480 4675 31123 172591 3730 70708 804 173619 1208 858 1672 58783 4690 136598 5901 4929 2023 37384 1221 8451 6182 103085 136297 1301 122433 3739 8626 1526 810 25773 2782 6251 86548 4705 141 2114 26871 2469 6624 7178 765 37739 87869 6327 183611 31696 151479 106487 4111 6986 101283 8094 4811 885 116823 1272 4557 84512 56174 5358 2304 135133 26729 167296 1339 122926 105468 4628 169 7184 143385 33237 3264 609 1453 3851 3909 543 4624 8239 247 3790 106489 141928 4925 118696 7786 98809 3197 799 72731 33779 5952 103027 7076 41569
siskin,8241 4629 98633 7844 419 27802
monkey,4846 8253 2900 6294 5591 116169 8014 45666 8832 5397 292 1770 188189 6768 71057 26124 62553 8713 34532 6946 1921 2353 134019 1009 574 43869 4850 183295 90439 87298 4225 2091 89118 1686 2038 3334 131724 59103 100882 2457 6197 7004 26999 3654 91325 4783 72874 155820 104078 5313 1240 60979 56003
punch,85510 8253 53024
yasuo,1537 8916 8253
masuyama,8253 65514 1429
hovde,8264
maysles,8264 95624 6265 65802 27689 51573 104076 2267 6954 81456 9008 4123 199 2415 896 7209 2662 113374 7299 526 4942 4237 1873 841 1702 6724 27815 1415 26095 93134 99532 4298 2731 27491 112804 69251 63808 7116 277 6063 4383 718 5932 8128 134393 113252 3243 34397 543 30810 26340 5088 2860 73 60408 113565 91353 6773 103602 81087 4713 2686 3592 45662 357 37477 4661 90374 53578 91355 4721 2096 441 111364 170399 7235 2203 5810 1542 3365 112460 8500 73854 99149 959 6461 32649 6710 7023 1810 8644 184053 5784 155358 26078 2840 4522 4033 25865
bouvier,8264
beale,8264 179119 4383 4386
'little,8264 160718 148881 135787 143245 4787 5309 128089 8799 156781 3157 126090 917 159061 5059 121781 4138 4619 2747 172589 172587 5116 47721 5690 6643 51082 4217 6763 5139 1431 160571 50356 46865 60365 44840 8875 4090 668 151769 990 4521 38 46578 34321 111732 2746 575 1034 5099 2050 1382 60857 2899 40339 6957 7054 75446 60803 262 7030 3823 4773 569 136359 27816 48696 61350 7306 2346 5480 142020 4801 149406 277 2900 8979 188 8189 82765 80 32875 25773 8778 3974 6559 176805 2796 8830 4584 3671 99721 5927 34 261 7882 78 2390 152658 2090
hyers,5836 8264 3922
apollonia,5299 155743 150 8266 1299 3338 54281 92192 2409 2654 1739 27002 101765 7983 4178 2651 128852 70932 3928 87522 1621 4225 6244 3298 8136 69 146656 43558 31422 25746 8364 3646 52279 2975 1477 2812
kotero,8266 4546 193609 4388
galiena,159161 1147 27478 8270 5009 4378 55844 41527 70301 55071 27716 143355 140289 27722 32770 80241 122898 8117 45106 162414 8016 1485 160289 113394 162344 6509 85367 2503 213 55232 81257 6265 4102 4296 80363 1513 6192 96829 6058 113780 3409 4721 116207 129937 132488
horne,8275 1601 4404 5699 4714 69904 61352 91325 4498 4635 631
harbaugh,8275 25769 36931
foy,8275 83480 143245
cornwall,80590 759 163809 5901 43904 6449 6567 50445 109042 3130 4007 102407 1298 107338 1892 110826 106782 8275 2207 7882
flora,8275 5410 8338 56274
bramley,8275 1339 134515 26599 1348 7306 4518 2333 2644 5649
hidetoshi,26974 8327 112512 6668 5498 3091 104283 91981 3289 1757 232 102088 27032 8983 36931 60046 861
nishijima,123200 128099 1809 8327 6668 47404 72142 100194 104283 161024 91981 164655 1662 3289 1757 232 102088 27032 8983 7460 415 2140 36931 69516 128097 168174 60046 5541 861 180265 3521 3925 89072 3691 2732 4583 1652 1273 3328 1279 7012 107771 26965 2614 1185 2657 2791 107997 1967 156605 7139 466 714 110611 5553 3397 27830 26542 671 3338 34437 2027 168350 5500 516 102993 121099 103235 7032 6586 4534 4535 4086 127116 1392 6371 91414 649 6827 185473 5521 494 4305 64167 8951 8982 3510 51086 8016 3396 69394 136297 2460 4407 33435 3287 7318 1682 4502
mihashi,8327 6668 53460 89028 27032 4811 3663 91981 3289 1757 66427 3799 1654 5672 232 102088 8983 3114 36931 60046 861 174551 278 141816 106873 2411 109971 359 128197 87304 87234 1893 72356 44851 8866 828 1889 3132 128902 1116 115819 2774 3056 112454 60818 6402 389 166203 26875 6040 112171 93242 80478 26777 151479 55687 151781 165959 4902 6927 26413 3313 68237 193579 5477 81847 112580 91666 7294 93022 98503 2692 472 50005 157110 103335 3695 1503 1965 4849 84615 3219 8025 1902 1060 76751 71500 2245 70301 143458 51573 66744 2550 81132 57910 802 166635 5723 5068
monty,1641 6104 98799 8331 2788 1080 8714 6807 6125 1136
woolley,128991 26401 3265 1218 26612 134515 2348 26599 7306 61026 745 8331 68486 116169 8714 46231 7163 95 464 26585 3623 31685 5420 26038 58 44243 26681 1573 6387 5499 833
blankfort,1500 2036 8337 26172 5932 6483 27778 3950 46772 2947 941 141513 8481 6428
rumer,8338
godden,8338 27866 33124 113313 157108 4676 61240 2906
blossom,33166 4285 1502 8340 27513 92643 33435 128736 33725 77709 27722 4226 159717 3456 6867 4235 86898 3280 250 4238 71999 92509 4254 48412 2297 2674 999 3914 2443 105355 4640 7293 55112 83086 103596 85131 3726 130686 33838 127198 3649 2535 68552 159077 2912 155892 44709 97306 164909 4776 2372 116799 4848 65642 49314 91784 1515 2594 8798 160872 6796 269 86377 68650 3044 120637 32011 2091 2585 25963 139717 1529 535 3679 3048 3599 74450 46965 6223 198 998 3680 478 4488 1665 7150 41617 2779 849 158238 1613 1036 2108 72720 3697 707 5388 1617 5092
emmy,159817 45442 8361 30816
rossum,140561 190209 2321 45442 8361 6565 30816 27878 6314 158966 91500 117 3244 5543 26394 51082 440 94494 3791 619 3941 48150 2249 1247 8207 1095 56176 2899 539 6316 25952 1687 2797 31921 2346 87660 3950 4701 116738 123553 384 7084 3844 3497 121129 3230 4898 27006 1325 2273 4939 2577 1304 7033 3761 6407 54648 7727 6337 27899 1083 3930 132888 888 8632 218
rigazio,164707 2632 8362
jessy,8363 57910 6460 128968
terrero,8363 4546 193609 4388
zenga,74075 8363 193609 4388
adway,8363 183959 7254 118930 94661 33126 168632 126090 102993 83374 522 63826 5137 91261 156371 118900 2772 5745 88932 5382 128542 71518 1900 95939 193 2686 41716 3358 69481 3932 3194 798 163809 136305 90405 117572 8012 115210 2921 2170 128908 6410 83969 4158 103085 89945 102070 7820 44761 4291 143001 101070 3505 91860 5465 6547 6341 8578 113159 31851 5588 3150 6858 956 2133 151769 163134 4714 3258 4862 5942 3328 2806 105593 87194 50806 8796 25887 160872 2302 3063 92475 26578 51471 7234 2057 6506 103984 4476 4710 307 2623 8948 1611 69 41573 2097 102481 134808
dannelly,74282 122260 169180 8366 71619 99106 234 7303 253 26528 116 7619 74508 199 84615 645 8191 118896 282 79798 3010 8275 26394 96411 1249 8982 3953 803 8451 7181 69406 2583 2166 31692 3569 62344 7179 1301 133798 5307 3251 3101 71902 1996 27685 926 56949 7951 8808 1247 26151 140110 92259 6882 1515 4205 3580 129 2037 45720 2389 1413 109487 2797 161966 1747 4464 46 57 170837 74450 1277 78574 2774 4700 47382 2618 2313 1397 2362 34811 92264 2185 6465 1644 349 1586 41617 65585 28 26524 291 42734 745 51834 7386 1894 110655 82167
kan,8370
shimozawa,27186 6668 8370 97285 91981 3289 1757 232 102088 27032 8983 36931 60046 861
yui,71438 8370 193609 4388
natsukawa,71438 27186 8370 102993 143257 1911 111921 637 91077 4284 53453 6374 101612 128512 175485 7835
nickolas,3429 170993 1148 114066 7171 89072 5828 95624 283 2453 65037 7009 112326 99 84772 69712 1856 50442 7832 7620 1223 3751 2962 112868 745 26974 64285 62155 174681 472 39381 60389 38038 118900 3783 1733 2439 38583 27002 424 37844 3324 65193 7983 151653 7449 45503 134158 5532 127134 118326 44840 89 6547 43928 5049 267 55872 491 7071 2542 3417 8424 64231 50954 79572 168456 71252 64614 65802 7048 127108 27539 2026 150401 96432 1612 1600 110771 97904 68073 103048 2677 107997 89774 5108 73266 1355 4450 8874 97757 51255 4675 4610 1129 3162 87867 7831 4594
conason,2332 8375 3510 3331 6382 5073 26726 152270 1485 65188 31698 119655 2324 1956 4127 96829 1162 1955 1661 100498 2609 6954 3492 149508 80584 26401 2697 51167 42004 92637 47099 51884 112749 5925 4537 8530 90353 99992 118896 38294 2098 129937 6945 118198 5780 452 3727 1633 1350 45662 26694 52 42943 93721 881 8835 4772 7449 105197 3626 7127 136024 39449 130052 3888 91981 46865 5111 3089 2456 6961 4994 113 2370 428 44937 25769 33310 189043 59141 1326 4521 4113 6380 4353 1837 67186 7926 67267 111732 3456 3753 26778 3910 73015 451 333 87194 4845
alter,158972 81191 2898 7254 53129 5171 101765 8375 77866 4546
jerusha,104906 72224 45666 87298 8376 4956 103235 83374 3993 5610 32460 4772 1357 3629 4978 1873 55872 5791 96417 106441 4234 2661 104913 8158 5505 4701 4813 1457 2995 4709 7372 2273 144620 54648 436 81845 44929 55274 2396 2405 122896 31162 6539
heder,175781 91860 144222 44840 130842 184245 2467 157340 53460 48416 116505 8376 55555 52245 4380 5489 7063 2447 44555 67508 1211 1893 71867 76143 4926 31410 6021 4970 5666 31522 7411 64501 3378 101072 4962 1306 363
efren,143458 55112 27328 1809 8376 115111 143525 90343
gries,47725 158035 149566 27741 8376 193565 60303
aaberg,92637 3224 2387 71438 8391 7317 3864 495 48698 107069 90243 7888 117133 3549 3280 94018 104272 5893 64622 60074 6951 157108 54736 140850 6899 94677 5218 193581 8015 7025 69644 5580 162598 77364 160400 95543 160569 6764 8937
jan-michael,95654 26631 54354 736 27450 158027 2807 120919 8391 757 861 7486 5669 4347 92046 1151 58301 2725 1556 1354 8622 27523 1827 50872 7810 2024 36276 6345 2064 3015 59258 90353 53894 62834 127116 152173 5269 2527 51562 86279 134849 7566 90943 3077 7812 82 26828 5664 2289 71108 92494 33725 52767 70994 36931 7649 8667 47044 5455 4453 6547 8578 26630 110586 5458 2401 50440 8581 1446 62836 26712 36477 8183 97194 7811 1670 5867 6055 6 377 225 5226 1003 88235 4194 3937 54999 51471 8138 6860 4132 3769 2174 7647 406 160440 27829 139717 7455
shaye,51498 4372 183295 37386 76175 27584 5621 151315 51698 103655 8402
gertrud,8405 2947 193609 4388
fridh,8405
parrott,101072 8424 193609 4387
redbeard,5498 7325 3412 6889 8425 174479 5767 33154 47721 83177 121171 126090 149350 79008 34542 160848 95441 3894 6039 79274 808 2147 2784 2373 4368 3673 1615 85412 108078 143472 85259 84637 169912 6920 7646 306 3397 2686 3727 108540 117887 139385 2099 137857 130444 141818 4942 8501 106594 60303 3981 7115 2078 1336 67508 8043 35957 1034 2972 85397 48414 166 1280 98239 93193 5961 1686 4284 50445 104241 110541 4826 27878 31193 4531 89343 373 6660 2427 81229 26236 61026 118512 103810 42734 2754 32598 7070 92234 26764 6535 48649 116668 2804 27776 68486 26686 5630 3441
fukushima,6668 26082 40578 8500 33896 153236 91981 8426 3289 1757 232 102088 27032 8983 36931 60046 861
kitakubo,82848 8426 37495 60289 7657 27441 77881 138204 159403 2460 2856 97785 3094 1305 147380
kitazume,82848 60289 8426 138204 2460 2856 97785 3094 1305 147380
moritsugu,26059 112512 8426 77709 8188 5291 8199 185585
hanagata,103366 2775 118880 77177 8426 3894 5570 6382 45666 55844 51709 151501 8093 142074 5818 3760 83601 48001 176371 27869 54648 3414 187595 122886 876 135216 182727 1210
proctor,8427
adele,158972 48394 73344 7373 8446 57640 4902 103228 7190 128838 180031 134853 6953 74226 153070 4011 1603 139644 147410 133798 1605 5073 2691 26599 2136 64499 2585 1884 7049 6219 4056 5818 84246 89028 74452 5254 51575 851 55854 8228 3896 64501 6571 4034 8057
domergue,8447 135937 2786 2141 8512 2301 2139 5927 4397 2931 6560 631 2123 105540
reason,1699 59915 1094 5556 2885 3125 107314 51357 43396 6297 6788 6427 4522 8447 5470 2482 107846 8865 2084 3633 76251 1096 92192 8969 6428 3510 3331 6382 5073 152270 26726 1485 65188 31698 119655 2324 1956 4127 96829 1162 1955 1661 100498 2609 6954 3492 80584 149508 26401 2697 51167 47099 92637 42004 51884 112749 4537 5925 8530 90353 118896 99992 2098 38294 129937 6945 118198 5780 452 3727 1633 1350 45662 26694 52 42943 93721 8835 4772 7449 105197 881 3626 7127 136024 39449 130052 3888 91981 46865 5111 2456 3089 113 4994 6961 2370 428 44937
hervey,8450 141994 193609 4388
bakhtyar,8454
khudojnazarov,170777 173355 8454 73681 1329 6971 71484 5984 44851 4036 142366 824
irakli,8454 2160 99992 1094 8373 5938 540 3204 26965 2346 3256
kvirikadze,173253 88069 65037 8454 1126 60408
ato,8454
mukhamedzhanov,77177 8454 145150 6382 51709 8093 3760 48001 27869 54648 3414 187595 122886 876 135216 1210
florinda,8456 72356 25963 31925 3791 6731 3255 327 390 69746 7390 4081 172253 6289 6036 455 3797 473 148675 5771 95441
bolkan,8456 8370 31925
santuccio,173355 2295 6890 34326 8456 994 47124 53447 3019 1611 3514 444 1484 4019 100397 33237 90439 4774 2294 6162 45 2355 60289 2389 312 71640 609 174 99574 128366 3851 101025 543 3909 1704 63876 5382 3790 3265 4925 7786 109971 3197 33779 102066 3160 7076 6107 26750 3000 7745 132796 92243 27873 103980 7107 45382 1333 4957 33126 7050 26524 131013 8641 7001 80241 1907 287 4855 95497 94122 7379 51540 2154 74754 3906 733 4069 107348 3682 134853 7251 1376 4945 5027
leisen,141718 92637 81087 5618 8458 88327
théry,8458
augustus,86911 34326 6890 54962 53447 3019 1611 4333 166705 469 8459 444 54686 4297 5591 2580 4519 58303 4019 1480 1873 55872 26471 6162 94478 45 7147 2389 2153 1189 99574 160646 3086 35807 1704 5863 63876 30793 3653 1863 180095 1022
bucquet,8461
macmahon,86000 25797 8461 129011 6265 6957 3070 51933 3506 8864 32298 26391 156609
spurlock,8464 94122 7745
chemeeka,8464
étienne,32659 26645 135803 8477 4438 7899 4440 98499
négroni,8477 3677 4961 3361 3259 8641 852 96606 6484 4047 1566 50942 6186 100226 3263 2586 4008 2081 588 72737 5582 166461 61236 61210 627 5882 71732 6417 34540 122260 4321 424 2407 83480 5523 2502 4292 3107 136297 4211 103688 119218 6659 49772 7124 1289 2567 170705 3036 378 83910 2606 4827 2518 4006 7373 3725 3622 8512 3466 7477 1951 4710 113394 104913 5285 40962 3345 131480 5784 5961 26409 89190 26386 508 6950 6185 2193 2374 106100 2516 6203 371 4035 4995 141646 69227 44197 45447 62644 5410 1397 8690 150604 150 2930 32116 64620 354
hélène,83601 8477 26645
chatelain,8477 120919 1126 757 861 7486 298 1757 27523 7134 5953 36931 876
stallings,59126 759 141668 7482 6288 1686 4941 33896 757 8481 3155 51498 5068 147662 183295 6506 43556 102338 123 162828 1514 27584 46335 135569 67923 26547 102716 86644
lewin,8482 97870 122888 2844 70492 26078 8463 1287 1927 577 85881 6986 6331 167296 109895 1900 2330 138966 2718 113849 2847 7259 5752 852 105593 2794 3270 94015 2042 2623 1021 5437 4396 92348 3801 52724 8810 6699 2552 5080 4035 43908 92509 7078 3135 48416 6425 5309 5768 7016 59333 79702 54732 42015 274 2294 118512 801 1006 2108 2081 673 58162 131130 170937 8376 8989 2751 8526 62799 7839 7091 5499 122246 72733 73804 7255 33826 93272 4568 145935 152037 6155
zenzô,26048 8484 26073
matsuyama,143525 84952 26048 8484 3327 3660 65514 26073 2988 46559 1429 3363
chikage,104129 8484 5971 5959 8529 57499 102338 49276 3421 61026 5720 26413 68486 5786 98503 100882
